X,Y,NOME_UF,TIPO,DATA_INI_U,DATA_INI_1,ACES,ULS,ARS,COD_POSTAL,COD_POST_1,DES_FREGUE,DES_CONCEL,WGS84_LAT_,WGS84_LONG,field_14,icon_url
-9.31023,39.2429,USF S?o Sebasti?o,USF-A,12/15/2016,12/15/2016,ACES Oeste Sul,,ARS Lisboa e Vale do Tejo,2530-117,Lourinh?,Uni?o das freguesias de Lourinh? e Atalaia,Lourinh?,39.242899999999999,-9.310230000000001,LISBOA,./0.png
-8.39266,40.0271,USF Penela,USF-B,11/20/2013,12/16/2016,ACES Pinhal Interior Norte,,ARS Centro,3230-274,Penela,"Uni?o das freguesias de S?o Miguel, Santa Euf‚mia e Raba‡al",Penela,40.027099999999997,-8.392659999999999,COIMBRA,./0.png
-8.4952,40.1108,USF Fernando Namora,USF-B,11-12-12,12/16/2016,ACES Baixo Mondego,,ARS Centro,3150-195,Condeixa-a-Nova,Uni?o das freguesias de Condeixa-a-Velha e Condeixa-a-Nova,Condeixa-a-Nova,40.110799999999998,-8.495200000000001,COIMBRA,./0.png
-7.91007,38.5786,USF Lusitƒnia,USF-B,09-05-11,12/16/2016,ACES Alentejo Central,,ARS Alentejo,7000-747,vora,Uni?o das freguesias de Bacelo e Senhora da Sa£de,vora,38.578600000000002,-7.910070000000000,VORA,./0.png
-8.41449,41.5464,USF S?o Jo?o de Braga,USF-B,05-04-09,12/16/2016,ACES Braga,,ARS Norte,4715-402,Braga,Uni?o das freguesias de Braga (S?o Jos‚ de S?o L zaro e S?o Jo?o do Souto),Braga,41.546399999999998,-8.414490000000001,BRAGA,./0.png
-8.17168,41.4465,USF Montelongo,USF-B,06-03-13,12/16/2016,ACES Alto Ave,,ARS Norte,4820-273,Fafe,Fafe,Fafe,41.446500000000000,-8.171680000000000,BRAGA,./0.png
0,0,USF Barrosas Sa£de,USF-A,12/23/2016,12/23/2016,ACES Vale do Sousa Norte,,ARS Norte,4650-135,Id?es,Id?es,Felgueiras,,,PORTO,./0.png
-8.41373,40.1948,USF Norton de Matos,USF-A,12/30/2016,12/30/2016,ACES Baixo Mondego,,ARS Centro,3030-193,Coimbra,Santo Ant¢nio dos Olivais,Coimbra,40.194800000000001,-8.413729999999999,COIMBRA,./0.png
-8.14973,41.187,USF Tƒmega,USF-A,12/30/2016,12/30/2016,ACES Baixo Tƒmega,,ARS Norte,4630-409,Marco de Canaveses,Marco,Marco de Canaveses,41.186999999999998,-8.149730000000000,PORTO,./0.png
-8.21472,41.1148,USF Bem Viver,USF-A,12/28/2016,12/28/2016,ACES Baixo Tƒmega,,ARS Norte,4625-003,Bem Viver,Bem Viver,Marco de Canaveses,41.114800000000002,-8.214720000000000,PORTO,./0.png
-9.19954,38.627,USF Charneca do Sol,USF-A,12/29/2016,12/29/2016,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2820-225,Charneca da Caparica,Uni?o das freguesias de Charneca de Caparica e Sobreda,Almada,38.627000000000002,-9.199540000000001,SET?BAL,./0.png
-9.20032,38.7485,USF Benfica Jardim,USF-A,12/30/2016,12/30/2016,ACES Lisboa Norte,,ARS Lisboa e Vale do Tejo,1500-310,Lisboa,Benfica,Lisboa,38.748500000000000,-9.200320000000000,LISBOA,./0.png
-8.25739,40.2115,USF Santo Andr‚ de Poiares,USF-A,3/20/2017,3/20/2017,ACES Pinhal Interior Norte,,ARS Centro,3350-152,Vila Nova de Poiares,Poiares (Santo Andr‚),Vila Nova de Poiares,40.211500000000001,-8.257389999999999,COIMBRA,./0.png
-9.18782,38.6697,USF Vista Tejo,USF-B,04-01-17,04-01-17,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2825-023,Monte da Caparica,Costa da Caparica,Almada,38.669699999999999,-9.187820000000000,SET?BAL,./0.png
-9.18782,38.6697,USF Poente,USF-B,04-01-17,04-01-17,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2825-023,Monte da Caparica,Costa da Caparica,Almada,38.669699999999999,-9.187820000000000,SET?BAL,./0.png
-9.06765,38.8624,USF Reynaldo dos Santos,USF-A,3/15/2017,3/15/2017,ACES Estu rio do Tejo,,ARS Lisboa e Vale do Tejo,2625-215,P¢voa de Santa Iria,Uni?o das freguesias de P¢voa de Santa Iria e Forte da Casa,Vila Franca de Xira,38.862400000000001,-9.067650000000000,LISBOA,./0.png
-8.75569,40.3172,USF Progresso e Sa£de,USF-A,05-02-17,05-02-17,ACES Baixo Mondego,,ARS Centro,3060-716,Tocha,Tocha,Cantanhede,40.317200000000000,-8.755690000000000,COIMBRA,./0.png
-8.64064,40.3259,USF SalusVida,USF-A,05-02-17,05-02-17,ACES Baixo Mondego,,ARS Centro,3060-094,Cadima,Cadima,Cantanhede,40.325899999999997,-8.640639999999999,COIMBRA,./0.png
-8.78225,39.9495,USF Pombal Oeste,USF-A,5/29/2017,5/29/2017,ACES Pinhal Litoral,,ARS Centro,3105-081,Guia - Pombal,"Uni?o das freguesias de Guia, Ilha e Mata Mourisca",Pombal,39.949500000000000,-8.782249999999999,LEIRIA,./0.png
-8.80953,39.765,UCSP Dr. Arnaldo Sampaio,UCSP,3/20/2007,3/20/2007,ACES Pinhal Litoral,,ARS Centro,2419-014,Leiria,Uni?o das freguesias de Marrazes e Barosa,Leiria,39.765000000000001,-8.809530000000001,LEIRIA,./0.png
-8.52284,41.5959,UCSP Cerv?es,UCSP,06-01-17,06-01-17,ACES Gerˆs / Cabreira,,ARS Norte,4730-100,Cerv?es,Cerv?es,Vila Verde,41.595900000000000,-8.522840000000000,BRAGA,./0.png
-9.38267,39.3657,USF Mar‚s,USF-A,07-03-17,07-03-17,ACES Oeste Norte,,ARS Lisboa e Vale do Tejo,2520-446,Peniche,Peniche,Peniche,39.365699999999997,-9.382669999999999,LEIRIA,./0.png
-7.93765,37.0275,USF Oss¢noba,USF-A,8/21/2017,8/21/2017,ACES Algarve Central,,ARS Algarve,8009-003,Faro,Uni?o das freguesias de Faro (S‚ e S?o Pedro),Faro,37.027500000000003,-7.937650000000000,FARO,./0.png
-9.19954,38.627,USF Nova Caparica,USF-A,11-02-17,11-02-17,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2820-225,Charneca da Caparica,Uni?o das freguesias de Charneca de Caparica e Sobreda,Almada,38.627000000000002,-9.199540000000001,SET?BAL,./0.png
-8.318,41.5602,US Braga,UCSP,01-01-14,01-01-14,ACES Braga,,ARS Norte,4715-470,Pedralva,Pedralva,Braga,41.560200000000002,-8.318000000000000,BRAGA,./0.png
-9.22791,38.7034,USF Linha de Alg‚s,USF-A,11/14/2017,11/14/2017,ACES Lisboa Ocidental e Oeiras,,ARS Lisboa e Vale do Tejo,1495-087,Alg‚s,"Uni?o das freguesias de Alg‚s, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,38.703400000000002,-9.227910000000000,LISBOA,./0.png
-7.34226,38.3806,UCSP Mour?o,UCSP,10-02-17,10-02-17,ACES Alentejo Central,,ARS Alentejo,7240-228,Mour?o,Mour?o,Mour?o,38.380600000000001,-7.342260000000000,VORA,./0.png
-8.43618,40.2163,USF Coimbra Centro,USF-A,12-04-17,12-04-17,ACES Baixo Mondego,,ARS Centro,3000-174,Coimbra,"Uni?o das freguesias de Coimbra (S‚ Nova, Santa Cruz, Almedina e S?o Bartolomeu)",Coimbra,40.216299999999997,-8.436180000000000,COIMBRA,./0.png
0,0,USF Alpiar‡a,USF-A,12/15/2017,12/15/2017,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2090-025,Alpiar‡a,Alpiar‡a,Alpiar‡a,,,SANTARM,./0.png
-9.25261,38.7556,USF D. Maria I,USF-A,12/18/2017,12/18/2017,ACES Sintra,,ARS Lisboa e Vale do Tejo,2745-107,Queluz,Uni?o das freguesias de Queluz e Belasÿ,Sintra,38.755600000000001,-9.252610000000001,LISBOA,./0.png
-8.9179,38.6313,USF Pinhal Sa£de,USF-A,12/18/2017,12/18/2017,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2955-194,Pinhal Novo,Pinhal Novo,Palmela,38.631300000000003,-8.917899999999999,SET?BAL,./0.png
-9.24468,38.9285,USF Sete Moinhos,USF-A,12/21/2017,12/21/2017,ACES Oeste Sul,,ARS Lisboa e Vale do Tejo,2665-293,Malveira,Uni?o das freguesias de Malveira e S?o Miguel de Alcain‡a,Mafra,38.928500000000000,-9.244680000000001,LISBOA,./0.png
-9.32669,38.7862,USF Rio de Mouro,USF-A,12/28/2017,12/28/2017,ACES Sintra,,ARS Lisboa e Vale do Tejo,2635-367,Rio de Mouro,Rio de Mouro,Sintra,38.786200000000001,-9.326689999999999,LISBOA,./0.png
-9.04349,38.9074,USF Bom Sucesso,USF-A,12/29/2017,12/29/2017,ACES Estu rio do Tejo,,ARS Lisboa e Vale do Tejo,2615-300,Arcena,Uni?o das freguesias de Alverca do Ribatejo e Sobralinho,Vila Franca de Xira,38.907400000000003,-9.043490000000000,LISBOA,./0.png
-9.3572,38.6975,USF Mare,USF-A,02-06-18,02-06-18,ACES Cascais,,ARS Lisboa e Vale do Tejo,2775-218,Parede,Uni?o das freguesias de Carcavelos e Parede,Cascais,38.697499999999998,-9.357200000000001,LISBOA,./0.png
-7.58619,38.8485,USF Extremus,USF-A,02-01-18,02-01-18,ACES Alentejo Central,,ARS Alentejo,7100-500,Estremoz,Uni?o das freguesias de Estremoz (Santa Maria e Santo Andr‚),Estremoz,38.848500000000001,-7.586190000000000,VORA,./0.png
-8.63207,41.4382,USF Martim,USF-A,2/19/2018,2/19/2018,ACES Barcelos / Esposende,,ARS Norte,4755-305,Martim,Martim,Barcelos,41.438200000000002,-8.632070000000001,BRAGA,./0.png
-8.57732,41.1931,USF Despertar,USF-A,2/19/2018,2/19/2018,ACES Gondomar,,ARS Norte,4435-025,Rio Tinto,Rio Tinto,Gondomar,41.193100000000001,-8.577320000000000,PORTO,./0.png
-8.68396,41.5034,UCSP Sequeade / Silveiros,UCSP,2/19/2018,2/19/2018,ACES Barcelos / Esposende,,ARS Norte,4755-516,Sequeade,Uni?o das freguesias de Sequeade e Bastu‡o (S?o Jo?o e Santo Estev?o),Barcelos,41.503399999999999,-8.683960000000001,BRAGA,./0.png
-9.15384,38.6778,USF Almada,USF-A,04-04-18,04-04-18,ACES Almada / Seixal,,ARS Lisboa e Vale do Tejo,2809-010,Almada,"Uni?o das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",Almada,38.677799999999998,-9.153840000000001,SET?BAL,./0.png
-8.68834,37.1018,USF Amendoeira,USF-A,4/13/2018,4/13/2018,ACES Algarve Barlavento,,ARS Algarve,8600-296,Lagos,Uni?o das freguesias de Lagos (S?o Sebasti?o e Santa Maria),Lagos,37.101799999999997,-8.688340000000000,FARO,./0.png
-8.17367,39.0786,UCSP Ponte de Sor e Montargil,UCSP,3/20/2007,3/20/2007,ACES S?o Mamede,ULS Norte Alentejano,ARS Alentejo,7425-128,Montargil,Montargil,Ponte de Sor,39.078600000000002,-8.173670000000000,PORTALEGRE,./0.png
-8.08415,40.5173,USF Tondela,USF-A,4/16/2018,4/16/2018,ACES D?o Laf?es,,ARS Centro,3460-541,Tondela,Uni?o das freguesias de Tondela e Nandufe,Tondela,40.517299999999999,-8.084149999999999,VISEU,./0.png
-8.32836,40.0902,USF Trilhos Due‡a,USF-A,05-07-18,05-07-18,ACES Pinhal Interior Norte,,ARS Centro,3220-185,Miranda do Corvo,Miranda do Corvo,Miranda do Corvo,40.090200000000003,-8.328360000000000,COIMBRA,./0.png
-8.93116,39.7422,USF Vitrius,USF-A,05-10-18,05-10-18,ACES Pinhal Litoral,,ARS Centro,2430-069,Marinha Grande,Marinha Grande,Marinha Grande,39.742199999999997,-8.931160000000000,LEIRIA,./0.png
-8.54629,39.4671,USF Cardilium,USF-A,5/28/2018,5/28/2018,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2350-761,Torres Novas,"Uni?o das freguesias de Torres Novas (S?o Pedro), Lapas e Ribeira Branca",Torres Novas,39.467100000000002,-8.546290000000001,SANTARM,./0.png
-8.54903,40.5425,USF Flor d'Areosa,USF-A,6/14/2018,6/14/2018,ACES Baixo Vouga,,ARS Centro,3770-059,Oi?,Oi?,Oliveira do Bairro,40.542499999999997,-8.549030000000000,AVEIRO,./0.png
-9.25261,38.7556,UCSP Queluz,UCSP,3/20/2007,3/20/2007,ACES Sintra,,ARS Lisboa e Vale do Tejo,2745-107,Queluz,Uni?o das freguesias de Queluz e Belasÿ,Sintra,38.755600000000001,-9.252610000000001,LISBOA,./0.png
-8.90155,39.6009,USF Novos Horizontes,USF-A,09-03-18,09-03-18,ACES Pinhal Litoral,,ARS Centro,2480-375,Juncal,Juncal,Porto de M¢s,39.600900000000003,-8.901550000000000,LEIRIA,./0.png
-8.3322,41.2047,USF Paredes,USF-A,09-03-18,09-03-18,ACES Vale do Sousa Sul,,ARS Norte,4580-029,Paredes,Paredes,Paredes,41.204700000000003,-8.332200000000000,PORTO,./0.png
-8.49386,40.5173,USF Vale do C‚rtima,USF-A,09-07-18,09-07-18,ACES Baixo Vouga,,ARS Centro,3770-219,Oliveira do Bairro,Oliveira do Bairro,Oliveira do Bairro,40.517299999999999,-8.493860000000000,AVEIRO,./0.png
-9.13447,38.7241,USF Almirante,USF-A,11/19/2018,11/19/2018,ACES Lisboa Central,,ARS Lisboa e Vale do Tejo,1170-201,Lisboa,Penha de Fran‡a,Lisboa,38.724100000000000,-9.134470000000000,LISBOA,./0.png
-8.94526,39.3438,USF Villa Romana,USF-A,11-01-18,11-01-18,ACES Lez¡ria,,ARS Lisboa e Vale do Tejo,2040-349,Rio Maior,Rio Maior,Rio Maior,39.343800000000002,-8.945259999999999,SANTARM,./0.png
-7.93765,37.0275,USF Golfinho,USF-A,11-12-18,11-12-18,ACES Algarve Central,,ARS Algarve,8009-003,Faro,Uni?o das freguesias de Faro (S‚ e S?o Pedro),Faro,37.027500000000003,-7.937650000000000,FARO,./0.png
-7.89722,40.5043,USF Cora‡?o da Beira,USF-A,09-11-18,09-11-18,ACES D?o Laf?es,,ARS Centro,3525-070,Canas de Senhorim,Canas de Senhorim,Nelas,40.504300000000001,-7.897220000000000,VISEU,./0.png
-8.57712,41.1038,USF Vilar Sa£de,USF-A,10-01-18,10-01-18,ACES Gaia,,ARS Norte,4430-393,Vila Nova de Gaia,Vilar de Andorinho,Vila Nova de Gaia,41.103800000000000,-8.577120000000001,PORTO,./0.png
-9.00051,39.6678,USF Pinhal do Rei,USF-B,12/30/2009,10-01-18,ACES Oeste Norte,,ARS Lisboa e Vale do Tejo,2445-261,Pataias,Uni?o das freguesias de Pataias e Martingan‡a,Alcoba‡a,39.667800000000000,-9.000510000000000,LEIRIA,./0.png
-8.54545,41.2261,USF Bela Sa£de,USF-B,11-05-12,10-01-18,ACES Maia / Valongo,,ARS Norte,4445-344,Ermesinde,Ermesinde,Valongo,41.226100000000002,-8.545450000000001,PORTO,./0.png
-8.42079,41.8428,USF Vale do Vez,USF-B,10/20/2008,10-01-18,ACES Alto Minho,ULS Alto Minho,ARS Norte,4970-458,Arcos de Valdevez,"Uni?o das freguesias de Arcos de Valdevez (Salvador), Vila Fonche e Parada",Arcos de Valdevez,41.842799999999997,-8.420790000000000,VIANA DO CASTELO,./0.png
-8.52665,41.4066,USF Nova Esta‡?o,USF-B,06-11-13,10-01-18,ACES Ave / Famalic?o,,ARS Norte,4760-101,Vila Nova de Famalic?o,Uni?o das freguesias de Vila Nova de Famalic?o e Calend rio,Vila Nova de Famalic?o,41.406599999999997,-8.526650000000000,BRAGA,./0.png
-8.69074,41.2947,USF Modivas,USF-B,12/30/2010,10-01-18,ACES P¢voa do Varzim / Vila do Conde,,ARS Norte,4485-591,Modivas,Modivas,Vila do Conde,41.294699999999999,-8.690740000000000,PORTO,./0.png
-8.41449,41.5464,USF Sanus Carand ,USF-B,12-10-12,10-01-18,ACES Braga,,ARS Norte,4715-402,Braga,Uni?o das freguesias de Braga (S?o Jos‚ de S?o L zaro e S?o Jo?o do Souto),Braga,41.546399999999998,-8.414490000000001,BRAGA,./0.png
-8.65726,41.1913,USF Caravela,USF-B,10-03-11,10-01-18,ACES Matosinhos,ULS Matosinhos,ARS Norte,4460-352,Senhora da Hora,Uni?o das freguesias de S?o Mamede de Infesta e Senhora da Hora,Matosinhos,41.191299999999998,-8.657260000000001,PORTO,./0.png
-8.392,40.8478,USF Calƒmbriga,USF-B,12/14/2009,10-01-18,ACES Aveiro Norte,,ARS Norte,3730-250,Vale de Cambra,"Uni?o das freguesias de Vila Ch?, Codal e Vila Cova de Perrinho",Vale de Cambra,40.847799999999999,-8.391999999999999,AVEIRO,./0.png
-8.54545,41.2261,USF Em¡lio Peres,USF-B,05-01-13,10-01-18,ACES Maia / Valongo,,ARS Norte,4445-344,Ermesinde,Ermesinde,Valongo,41.226100000000002,-8.545450000000001,PORTO,./0.png
-9.15854,38.7661,USF das Conchas,USF-B,7/30/2010,10-01-18,ACES Lisboa Norte,,ARS Lisboa e Vale do Tejo,1769-001,Lisboa,Lumiar,Lisboa,38.766100000000002,-9.158540000000000,LISBOA,./0.png
-8.27801,41.2807,USF Nova Lousada,USF-B,07-01-14,10-01-18,ACES Vale do Sousa Norte,,ARS Norte,4620-697,Lousada,"Uni?o das freguesias de Silvares, Pias, Nogueira e Alvarenga",Lousada,41.280700000000003,-8.278010000000000,PORTO,./0.png
-9.07778,38.6548,USF Ribeirinha,USF-B,2/25/2012,10-01-18,ACES Arco Ribeirinho,,ARS Lisboa e Vale do Tejo,2830-245,Barreiro,"Uni?o das freguesias de Alto do Seixalinho, Santo Andr‚ e Verderena",Barreiro,38.654800000000002,-9.077780000000001,SET?BAL,./0.png
-9.15346,38.7173,USF do Arco,USF-B,11/15/2011,10-01-18,ACES Lisboa Central,,ARS Lisboa e Vale do Tejo,1250-169,Lisboa,Santo Ant¢nio,Lisboa,38.717300000000002,-9.153460000000001,LISBOA,./0.png
-8.91294,38.5245,USF S?o Filipe,USF-B,6/19/2012,10-01-18,ACES Arr bida,,ARS Lisboa e Vale do Tejo,2900-264,Set£bal,"Uni?o das freguesias de Set£bal (S?o Juli?o, Nossa Senhora da Anunciada e Santa Maria da Gra‡a)",Set£bal,38.524500000000003,-8.912940000000001,SET?BAL,./0.png
-8.82861,41.6948,USF Tiago de Almeida,USF-B,12-02-13,10-01-18,ACES Alto Minho,ULS Alto Minho,ARS Norte,4900-530,Viana do Castelo,Uni?o das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo,41.694800000000001,-8.828609999999999,VIANA DO CASTELO,./0.png
-9.23475,38.7153,USF Jardim dos Pl tanos,USF-B,4/23/2012,10-01-18,ACES Lisboa Ocidental e Oeiras,,ARS Lisboa e Vale do Tejo,2799-534,Linda-a-Velha,"Uni?o das freguesias de Alg‚s, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,38.715299999999999,-9.234750000000000,LISBOA,./0.png
-8.62508,39.9174,USF Marquˆs,USF-B,6/22/2015,10-01-18,ACES Pinhal Litoral,,ARS Centro,3100-462,Pombal,Pombal,Pombal,39.917400000000001,-8.625080000000001,LEIRIA,./0.png
-8.81998,39.6622,USF Condest vel,USF-B,9/26/2011,10-01-18,ACES Pinhal Litoral,,ARS Centro,2440-036,Batalha,Batalha,Batalha,39.662199999999999,-8.819979999999999,LEIRIA,./0.png
-7.91505,40.6591,USF Alves Martins,USF-B,10/29/2012,10-01-18,ACES D?o Laf?es,,ARS Centro,3514-511,Viseu,Viseu,Viseu,40.659100000000002,-7.915050000000000,VISEU,./0.png
-8.68834,37.1018,USF Descobrimentos,USF-B,05-10-16,10-01-18,ACES Algarve Barlavento,,ARS Algarve,8600-296,Lagos,Uni?o das freguesias de Lagos (S?o Sebasti?o e Santa Maria),Lagos,37.101799999999997,-8.688340000000000,FARO,./0.png
-8.57712,41.1038,UCSP Soares dos Reis / Vilar,UCSP,3/20/2007,3/20/2007,ACES Gaia,,ARS Norte,4430-393,Vila Nova de Gaia,Vilar de Andorinho,Vila Nova de Gaia,41.103800000000000,-8.577120000000001,PORTO,./0.png
-8.54054,41.1912,USF Baguim,USF-A,12-09-08,02-01-12,ACES Gondomar,,ARS Norte,4435-667,Baguim do Monte,Baguim do Monte (Rio Tinto),Gondomar,41.191200000000002,-8.540540000000000,PORTO,./0.png
-7.91007,38.5786,UCSP vora,UCSP,10-01-18,10-01-18,ACES Alentejo Central,,ARS Alentejo,7000-747,vora,Uni?o das freguesias de Bacelo e Senhora da Sa£de,vora,38.578600000000002,-7.910070000000000,VORA,./0.png
-8.87073,40.166,USF Nautilus,USF-A,11/19/2018,11/19/2018,ACES Baixo Mondego,,ARS Centro,3080-254,Figueira da Foz,Buarcos,Figueira da Foz,40.165999999999997,-8.870730000000000,COIMBRA,./0.png
-7.48688,39.8313,USF Beira Sa£de,USF-A,11/26/2018,11/26/2018,ACES Beira Interior Sul,ULS Castelo Branco,ARS Centro,6000-491,Castelo Branco,Castelo Branco,Castelo Branco,39.831299999999999,-7.486880000000000,CASTELO BRANCO,./0.png
-8.45605,40.3803,USF Mealhada,USF-A,11/26/2018,11/26/2018,ACES Baixo Mondego,,ARS Centro,3050-387,Mealhada,"Uni?o das freguesias da Mealhada, Ventosa do Bairro e Antes",Mealhada,40.380299999999998,-8.456049999999999,AVEIRO,./0.png
-8.43054,40.3389,USF Caminhos do C‚rtoma,USF-A,11/26/2018,11/26/2018,ACES Baixo Mondego,,ARS Centro,3050-428,Pampilhosa,Pampilhosa,Mealhada,40.338900000000002,-8.430540000000001,AVEIRO,./0.png
-8.55973,41.113,USF Avintes,USF-A,12-03-18,12-03-18,ACES Gaia,,ARS Norte,4430-803,Avintes,Avintes,Vila Nova de Gaia,41.113000000000000,-8.559730000000000,PORTO,./0.png
-8.54634,41.4632,USF Vale do Este,USF-A,12-03-18,12-03-18,ACES Ave / Famalic?o,,ARS Norte,4775-456,Nine,Nine,Vila Nova de Famalic?o,41.463200000000001,-8.546340000000001,BRAGA,./0.png
-8.25504,37.0984,USF Sol Nascente,USF-A,12/14/2018,12/14/2018,ACES Algarve Central,,ARS Algarve,8200-200,Albufeira,Albufeira e Olhos de ?gua,Albufeira,37.098399999999998,-8.255039999999999,FARO,./0.png
-9.33617,38.7139,USF Ilumina,USF-A,12/14/2018,12/14/2018,ACES Cascais,,ARS Lisboa e Vale do Tejo,2785-780,S?o Domingos de Rana,S?o Domingos de Rana,Cascais,38.713900000000002,-9.336169999999999,LISBOA,./0.png
-9.15854,38.7661,USF Dona Am‚lia de Portugal,USF-A,12/17/2018,12/17/2018,ACES Lisboa Norte,,ARS Lisboa e Vale do Tejo,1769-001,Lisboa,Lumiar,Lisboa,38.766100000000002,-9.158540000000000,LISBOA,./0.png
-7.96582,41.4881,USF Arco de Ba£lhe / Cavez,USF-A,12/17/2018,12/17/2018,ACES Alto Ave,,ARS Norte,4860-083,Arco de Ba£lhe,Uni?o das freguesias de Arco de Ba£lhe e Vila Nune,Cabeceiras de Basto,41.488100000000003,-7.965820000000000,BRAGA,./0.png
-8.58662,40.8066,USF ?guas do Gonde,USF-A,12/17/2018,12/17/2018,ACES Baixo Vouga,,ARS Centro,3860-040,Avanca,Avanca,Estarreja,40.806600000000003,-8.586620000000000,AVEIRO,./0.png
-8.33593,41.3822,USF Moreira de C¢negos,USF-A,12/17/2018,12/17/2018,ACES Alto Ave,,ARS Norte,4815-328,Moreira de C¢negos,Moreira de C¢negos,Guimar?es,41.382199999999997,-8.335929999999999,BRAGA,./0.png
-9.2833,38.7465,USF Quinta das Lindas,USF-A,12/19/2018,12/19/2018,ACES Lisboa Ocidental e Oeiras,,ARS Lisboa e Vale do Tejo,2730-165,Barcarena,Barcarena,Oeiras,38.746499999999997,-9.283300000000001,LISBOA,./0.png
-8.81076,39.7365,USF Polis,USF-A,12/21/2018,12/21/2018,ACES Pinhal Litoral,,ARS Centro,2410-272,Leiria,"Uni?o das freguesias de Leiria, Pousos, Barreira e Cortes",Leiria,39.736499999999999,-8.810760000000000,LEIRIA,./0.png
-8.54561,37.138,USF Portas do Arade,USF-A,12/20/2018,12/20/2018,ACES Algarve Barlavento,,ARS Algarve,8500-723,Portim?o,Portim?o,Portim?o,37.137999999999998,-8.545610000000000,FARO,./0.png
-9.18153,38.7951,USF do Mosteiro,USF-A,12/27/2018,12/27/2018,ACES Loures / Odivelas,,ARS Lisboa e Vale do Tejo,2675-384,Odivelas,Odivelas,Odivelas,38.795099999999998,-9.181530000000000,LISBOA,./0.png
-9.37737,38.8481,USF Terra,USF-A,12/21/2018,12/21/2018,ACES Sintra,,ARS Lisboa e Vale do Tejo,2705-854,Terrugem,Uni?o das freguesias de S?o Jo?o das Lampas e Terrugem,Sintra,38.848100000000002,-9.377370000000001,LISBOA,./0.png
-8.61259,41.1695,USF Lindo Vale,USF-A,12/28/2018,12/28/2018,ACES Porto Oriental,,ARS Norte,4200-510,Porto,Paranhos,Porto,41.169499999999999,-8.612590000000001,PORTO,./0.png
-8.45517,38.6746,USF Vendas Novas,USF-A,12/28/2018,12/28/2018,ACES Alentejo Central,,ARS Alentejo,7080-135,Vendas Novas,Vendas Novas,Vendas Novas,38.674599999999998,-8.455170000000001,VORA,./0.png
-9.39925,38.8735,UCSP S?o Jo?o das Lampas,UCSP,01-01-19,01-01-19,ACES Sintra,,ARS Lisboa e Vale do Tejo,2705-737,S?o Jo?o das Lampas,Uni?o das freguesias de S?o Jo?o das Lampas e Terrugem,Sintra,38.873500000000000,-9.399250000000000,LISBOA,./0.png
-8.18986,39.4463,USF Beira Tejo,USF-A,3/13/2019,3/13/2019,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2205-052,Abrantes,Uni?o das freguesias de S?o Miguel do Rio Torto e Rossio ao Sul do Tejo,Abrantes,39.446300000000001,-8.189859999999999,SANTARM,./0.png
-8.64841,40.7475,USF Terra Marinhoa,USF-A,4/15/2019,4/15/2019,ACES Baixo Vouga,,ARS Centro,3870-264,Murtosa,Murtosa,Murtosa,40.747500000000002,-8.648410000000000,AVEIRO,./0.png
-8.68151,39.6337,UCSP F tima,UCSP,04-01-19,04-01-19,ACES M‚dio Tejo,,ARS Lisboa e Vale do Tejo,2495-450,F tima,F tima,Our‚m,39.633699999999997,-8.681509999999999,SANTARM,./0.png
-8.52665,41.4066,USF Alto da Vila,USF-A,5/13/2019,5/13/2019,ACES Ave / Famalic?o,,ARS Norte,4760-101,Vila Nova de Famalic?o,Uni?o das freguesias de Vila Nova de Famalic?o e Calend rio,Vila Nova de Famalic?o,41.406599999999997,-8.526650000000000,BRAGA,./0.png
-8.93116,39.7422,UCSP Atlƒntica,UCSP,05-06-19,05-06-19,ACES Pinhal Litoral,,ARS Centro,2430-069,Marinha Grande,Marinha Grande,Marinha Grande,39.742199999999997,-8.931160000000000,LEIRIA,./0.png
-8.93116,39.7422,UCSP Cuid'Arte,UCSP,05-06-19,05-06-19,ACES Pinhal Litoral,,ARS Centro,2430-069,Marinha Grande,Marinha Grande,Marinha Grande,39.742199999999997,-8.931160000000000,LEIRIA,./0.png
-9.25261,38.7556,USF Queluz,USF-A,06-05-19,06-05-19,ACES Sintra,,ARS Lisboa e Vale do Tejo,2745-107,Queluz,Uni?o das freguesias de Queluz e Belasÿ,Sintra,38.755600000000001,-9.252610000000001,LISBOA,./0.png
